company_uuid,person_uuid,role,title
14248b8e-86fa-4a5d-859b-27e997b3c701,745684f5-173c-4d6a-b531-01f502a817dd,c_suite,Co-Founder & CTO
14248b8e-86fa-4a5d-859b-27e997b3c701,1cc18aee-3b82-ee6f-026b-fde5109b2847,vp,Head Of Operations
ccb53c91-2337-4662-9b60-f24cb8f24ae1,cdfdc4e6-8fe0-883f-7b49-a199cdbe8724,c_suite,Co-founder & COO
ccb53c91-2337-4662-9b60-f24cb8f24ae1,4117e31b-4e79-46b7-80a3-486b636f13e6,advisor,Co-Founder & Scientific Advisor
644e7b66-cc39-408d-b03e-42ad310431ec,685068f3-c10a-432f-abdf-64c42ab0ea9f,c_suite,Co-Founder & CEO
644e7b66-cc39-408d-b03e-42ad310431ec,c7d512e3-3bee-46ee-b5d1-98807f89b1b3,c_suite,Co-Founder & CTO
644e7b66-cc39-408d-b03e-42ad310431ec,764d840a-fb75-48ac-8f6f-7cefc2432e20,founder,Co-Founder & GM
644e7b66-cc39-408d-b03e-42ad310431ec,50521f5b-d352-4f3a-8a04-90f59e7ae1f2,other,Chief Clinical Officer
644e7b66-cc39-408d-b03e-42ad310431ec,7e33342f-d8d5-0427-d1be-4e2e1c340f91,vp,"Vice President, Public Partnerships"
6926d171-da99-4cc9-9141-db5a17759335,672f3651-3a4a-3ac5-55f0-a1a1ade1937b,c_suite,CEO
6926d171-da99-4cc9-9141-db5a17759335,37076e67-f94c-466c-92f0-7c66b9d77a58,c_suite,CTO & Co-founder
9fd6e027-4ecb-4867-a8ee-93bd39bedf2b,e93f2248-fab6-449a-b12c-f5f11dca5113,c_suite,Co-Founder and CTO
9fd6e027-4ecb-4867-a8ee-93bd39bedf2b,4a9c3739-9821-4053-b14d-714bf56b0e4e,c_suite,Co-Founder and CEO
9bdc2c0e-34d8-4d79-9b22-05c3cc9e1f0f,784f8709-4640-49f7-aa87-4cced496117d,c_suite,CEO & Co-Founder
9bdc2c0e-34d8-4d79-9b22-05c3cc9e1f0f,806c6d34-870e-498a-8bfb-47f03c04aff0,c_suite,Co-Founder and COO
7ece85b1-9f22-4005-bfe8-afe2054d58c8,9c1acdb9-8c96-400d-84f8-51bb83269ffb,founder,Founder
7ece85b1-9f22-4005-bfe8-afe2054d58c8,6d6600a7-dfe1-48a9-afdd-199d9a393479,other,President
3a9f4266-1089-4e26-af38-12bccbe24f67,c5cf4ed3-7041-428d-afff-29a93489cf58,c_suite,Founder & CEO
3a9f4266-1089-4e26-af38-12bccbe24f67,0d601f52-067c-434d-a122-32f0ac00659e,c_suite,Chief Product and Business Officer
85d2e084-3c8c-4afd-95a8-9618075e4703,12caabe9-60fa-5591-4608-f9ca2e3d0e14,c_suite,Co-Founder and CEO
85d2e084-3c8c-4afd-95a8-9618075e4703,0d37bc51-0d75-40a8-8d3f-f865422df616,c_suite,Cofounder & CPO
85d2e084-3c8c-4afd-95a8-9618075e4703,68aacc5e-e5bf-4510-9fa8-a6cf0d692ad9,other,Chief Customer Officer
32fbe37b-0501-40c3-b097-66737e3b9cd2,3544683d-bcde-4e56-bc02-421d84b4587c,c_suite,Co-Founder and CSO
32fbe37b-0501-40c3-b097-66737e3b9cd2,5d59dd82-6237-418e-a8af-7b2773d057f2,c_suite,Chief Information Officer
32fbe37b-0501-40c3-b097-66737e3b9cd2,a2894b44-d6c0-4de4-9a91-dd2bef14ee6e,c_suite,Co-Founder and CEO
32fbe37b-0501-40c3-b097-66737e3b9cd2,8557fab3-a8e8-4ce7-931b-f79c8f15230f,other,Chief Business Officer
a5706fbc-18e1-406e-a7e8-3789f14349ab,6727b80b-53d9-0da1-8999-3fc44889ccfb,c_suite,Co-Founder and CEO
a5706fbc-18e1-406e-a7e8-3789f14349ab,a8380d50-d7b9-4131-acc3-bc09bc5c0659,founder,Co-Founder
c85727fe-42ea-4d89-8eef-ac99ac311699,1896b7d4-1f70-4834-b095-095126fc01ba,c_suite,CEO and Co-founder
c85727fe-42ea-4d89-8eef-ac99ac311699,59907b59-cd1a-4160-8539-5439e05d8a7a,founder,Co-Founder and Chief Experience Officer
c85727fe-42ea-4d89-8eef-ac99ac311699,51a185ff-39b4-bc3b-f13a-96cf0baa2bf0,c_suite,Co-Founder and CTO
c85727fe-42ea-4d89-8eef-ac99ac311699,2d6c9eab-7c8b-4cb7-a4ce-7e0ac52e74f7,other,Machine Learning Intern
4495a846-a602-4fa1-ab4b-1e80f3c1f023,64d449fa-9f2e-a753-d1dd-28b1f4aae525,c_suite,Founder and CEO
4495a846-a602-4fa1-ab4b-1e80f3c1f023,e36ae939-2e92-40c0-addf-b47b345dfe5c,other,Mechanical Engineer
4495a846-a602-4fa1-ab4b-1e80f3c1f023,b1d1591d-c3b4-24de-7556-0ec57fef5ac0,other,Staff Software Engineer
83aae954-6fa2-49bd-84d1-f1ec267a21db,5e070042-2dee-4ce7-b08b-09fab8cdee5c,c_suite,Founder and CEO
83aae954-6fa2-49bd-84d1-f1ec267a21db,4df6a13f-27aa-4aad-b5f6-9f8595a8034f,other,Data Scientist
83aae954-6fa2-49bd-84d1-f1ec267a21db,c93bf556-d400-4c21-8227-4e45d5c95635,other,Senior Architect
83aae954-6fa2-49bd-84d1-f1ec267a21db,c7895234-b7e1-4a79-9177-f9411029be99,other,Business Development
00d5aa20-a4fc-4ef6-a20a-03a45a059772,2c6022c9-61ac-94ee-7757-4fa032b0ec6c,c_suite,Co-Founder & Chief Executive Officer
00d5aa20-a4fc-4ef6-a20a-03a45a059772,cef50eee-296b-e999-14a5-22ee8a078d1b,founder,President & Co-founder
00d5aa20-a4fc-4ef6-a20a-03a45a059772,f301ddcc-e7a8-89e2-a93f-806654a96826,c_suite,Director of Business Development
5240bc88-7c25-4ebe-9935-09166e5c47b0,66f5c1c1-56a5-79ca-e599-971657095bdc,other,Chief Scientist
5240bc88-7c25-4ebe-9935-09166e5c47b0,c7fa875c-d5db-6ba3-3f8c-4fbf6373beca,c_suite,Chief Strategy Officer
5240bc88-7c25-4ebe-9935-09166e5c47b0,f21f72d9-b5cc-478f-85a8-8105b2c803c4,c_suite,Chief Financial Officer
5240bc88-7c25-4ebe-9935-09166e5c47b0,d35784e6-5fad-48c8-b2e3-6ef9d7974c3b,c_suite,Chief Executive Officer
58b46a89-a11a-44f8-a892-d084479d072f,0fe8e4c5-8096-41f4-ba8c-0990dd701f09,c_suite,Founder & CEO
7c79b3d8-9a14-4ca6-b91e-eea90523966d,0080c0e4-1852-419b-94a4-bc2c7de5d8c0,c_suite,CEO and Co-Founder
7c79b3d8-9a14-4ca6-b91e-eea90523966d,24823b6e-1195-485f-bd36-4fb151d33e96,other,Lead Software Engineer
7c79b3d8-9a14-4ca6-b91e-eea90523966d,acd8546f-07e4-471f-acb6-2912a99e70b9,other,Clinical & Financial Operations Associate
7c79b3d8-9a14-4ca6-b91e-eea90523966d,f7c39afb-2683-49f2-93c1-f66818b429ec,c_suite,Director of Marketing
7c79b3d8-9a14-4ca6-b91e-eea90523966d,99124bab-be2f-4a95-a0b0-6ebc685135af,other,Software Engineer
7c79b3d8-9a14-4ca6-b91e-eea90523966d,f3bb44c4-0eba-46e2-8125-2f74e0ef20c1,other,Clinical Operations Manager
7c79b3d8-9a14-4ca6-b91e-eea90523966d,8140b88d-cb3e-4d8a-a330-0cb4e0f652e1,other,Research & Business Operations Associate
7c79b3d8-9a14-4ca6-b91e-eea90523966d,2be3e619-9ee9-4240-b869-66a922bcc8d5,other,Senior Designer
7c79b3d8-9a14-4ca6-b91e-eea90523966d,0112d6aa-f4ab-4c7e-b765-cd87538eb0d9,other,Senior Software Engineer
f8b1067b-ff8b-4a6d-b655-39d6f9c483ba,bd0c14bd-be14-4dc5-9d7f-d345166585a4,c_suite,Founder and CEO
24537823-b83e-4e2a-8b02-424304dedf82,099effaf-bec2-f331-f2f6-ba36ef8e94cd,c_suite,Founder and CEO
c42d4f14-5981-4ff6-b8e9-757174294f53,6abb5998-3f96-d143-fe15-fc90d63ad10f,c_suite,CEO and Founder
c42d4f14-5981-4ff6-b8e9-757174294f53,66c93c57-73ac-4504-86b1-1785a0c0c7fa,c_suite,Chief Research Officer
c42d4f14-5981-4ff6-b8e9-757174294f53,fc409ff0-eec2-89b4-1492-fc4eb4d34d65,other,Lead Software Engineer
76770608-a734-4c71-bb5b-c9205629e52b,9f413d4e-d90a-4ca7-866e-b5a2682c179d,c_suite,Founder & CEO
1b5c80ef-ed1a-4cd5-9bce-875f2370765e,fd64de78-e689-1f73-5e2b-bc585aa85ea1,c_suite,Sales Director
1b5c80ef-ed1a-4cd5-9bce-875f2370765e,31d561bf-c6ab-447b-960b-807ec6b6be31,c_suite,"Chief Technology Officer, Co-Founder"
1b5c80ef-ed1a-4cd5-9bce-875f2370765e,0d6ae545-02ff-3cb9-1db3-ff743e8df2ce,c_suite,"Founder, CEO"
1b5c80ef-ed1a-4cd5-9bce-875f2370765e,7616146f-521d-e345-6bbf-1d6e1f962825,other,Product Manager
1b5c80ef-ed1a-4cd5-9bce-875f2370765e,ca61cdcd-ae7d-47d3-9bd7-7073f67f10aa,founder,Founder & Head of Product
b7f59e25-8982-42e5-a48d-195c7c9db4d9,e8a91d72-1c49-ed94-6ee1-557f99373399,c_suite,Founder & CEO
6da8556d-fea5-4c98-9f89-71442fb3839f,39818594-9c42-4cdd-af7e-26e732ca3809,founder,Founder and President
833bb073-4edf-4dbc-9f13-153b9f9686ac,d1ffc5c6-568a-4c39-a5a5-d15788831c8b,c_suite,CEO
5b9d1dda-f803-4a45-80e6-e234c32347b9,387544f5-860a-480b-17b3-8f2d6b15f7fa,c_suite,Founder & CEO
c9915ab7-7990-4764-8014-306636834e40,78cbeaa1-f2c0-479d-9d71-3b786aceb4ba,c_suite,Co-founder & CEO
c9915ab7-7990-4764-8014-306636834e40,ebcfab88-dd19-4cf6-96b3-c5a9b491cc77,c_suite,Chief Architect and Co-Founder
c9915ab7-7990-4764-8014-306636834e40,fc6d8783-f786-41be-b205-ee41cd10bddb,c_suite,CTO and Co-founder
afbc1727-597c-4236-bd79-2e8724e53224,fd4ab6c1-2ce4-4e98-8347-900dc32edebf,c_suite,Director Of Operations
afbc1727-597c-4236-bd79-2e8724e53224,684e19c1-45d8-d495-8d78-d00f66ef54e7,other,People Operations Manager
4aef6b4e-3862-423e-b96c-6bc5f908d173,05d5f13b-5330-4222-acd7-4119677c5619,c_suite,Founder/CEO
4aef6b4e-3862-423e-b96c-6bc5f908d173,ae989adb-1b7a-4448-b9c6-e8da3aa1deab,vp,Head of Computer Vision Engineering
4aef6b4e-3862-423e-b96c-6bc5f908d173,2c613d49-0199-4bae-9448-700b832e1a4b,vp,"SVP, Client Services and Success"
4aef6b4e-3862-423e-b96c-6bc5f908d173,3c17b25d-95af-4b44-a6df-88e898847448,other,Chief Insurance Officer
04b4d39f-b7da-447b-bdbc-a4a9b4c7ce5a,0aa2e0f0-69cb-4417-aa3c-f5f9f35f05ea,c_suite,"CEO, Co-Founder"
04b4d39f-b7da-447b-bdbc-a4a9b4c7ce5a,0aac4dce-af15-432e-b5c5-392bd87e3319,vp,Head of Product
04b4d39f-b7da-447b-bdbc-a4a9b4c7ce5a,281f92c0-59b1-e784-7cbb-2ca250d451a0,c_suite,Chief Financial Officer
45c44fb7-c06d-4b82-8547-49273c822fbf,8373249a-60d6-4cad-8ff6-6ad6a74c7448,c_suite,Chief Executive Officer & Founder
326136b9-3161-446c-a231-0b371161b010,614f4571-3e31-4ce4-8e0f-8e5ea975f6a5,c_suite,Co-Founder and CEO
326136b9-3161-446c-a231-0b371161b010,edebedb1-709f-41d6-8475-2745e1ae2915,c_suite,Co-Founder & CTO
326136b9-3161-446c-a231-0b371161b010,ee3be748-48af-1e34-8869-511a3d91e7f7,founder,Co-Founder
326136b9-3161-446c-a231-0b371161b010,9be7575f-e667-4817-b625-1cf39b6fb7d2,vp,Head of Operations and Partnerships
39dc7e7a-d63b-4282-b6f1-fe015025b5fd,e829546b-a825-4167-934e-cc0967710f0b,c_suite,Founder & CEO
13f2ac39-8694-4d1b-8d67-1acb9350a239,ea6c73ea-3bb7-602c-971f-bffd61295b00,c_suite,Co-Founder and CTO
13f2ac39-8694-4d1b-8d67-1acb9350a239,8137cc00-199b-4d65-ba99-213b634bf432,c_suite,Co-Founder & CEO
bd3b012e-af1e-4bd2-8b3a-562ece03eaa5,b8b08bc1-0a41-4a88-9fdf-d7c55e15e037,c_suite,Co-Founder and CTO
bd3b012e-af1e-4bd2-8b3a-562ece03eaa5,b3a06f81-b51f-402a-85fa-719a8370c7a8,c_suite,CEO and Co-Founder
bd3b012e-af1e-4bd2-8b3a-562ece03eaa5,59999965-27f7-4e1e-93c0-b66a51ef868d,c_suite,CFO and Co-Founder
00f6d709-74af-4e76-93ff-a6d592b90de4,3eef5d54-91f2-0667-c41d-0f3b805d757b,c_suite,Co-founder and CEO
00f6d709-74af-4e76-93ff-a6d592b90de4,41b8b445-834c-4dda-b0e9-a06978c4d6ef,c_suite,Co-founder and COO
df6db8dc-100c-44c4-9302-ca918a7bcf7a,25d9921c-8658-1835-68e6-f7b4a231b685,c_suite,Co-Founder and CTO
df6db8dc-100c-44c4-9302-ca918a7bcf7a,f558b051-d8e5-4599-abf8-ab2655b5d14f,c_suite,CEO & Co-Founder
d17403a8-42da-499d-b1c2-388c8e810525,bcf76098-48f4-7bb9-227d-75cf0ac06e62,c_suite,Co-Founder & CEO
d17403a8-42da-499d-b1c2-388c8e810525,2d99d55a-0696-4718-8a12-2599f7fbb3d3,c_suite,Co-Founder & COO
d17403a8-42da-499d-b1c2-388c8e810525,d036e791-a927-4dc8-8886-874cb1ae7ac1,advisor,Co-Founder & Advisor
ae90dfa6-d9f3-43a7-bf83-2e10ae6c4f3d,f8dc5c84-f110-46d3-bff2-7d574d12d010,c_suite,CEO and Co-Founder
78e687c4-1620-40e3-baec-d90069922e92,2d97d346-81b4-4774-9b77-f019da3f8d3f,c_suite,Co-Founder and CTO
78e687c4-1620-40e3-baec-d90069922e92,550e6867-2a2a-4ba4-9607-b9d73f7b4476,c_suite,Co-Founder and CEO
c400c899-a375-4c06-80a6-6b78fe954809,44790785-ff7e-494b-a1da-35b99c1779fa,c_suite,Co-Founder & CEO
c400c899-a375-4c06-80a6-6b78fe954809,9f4fc0c6-d8ae-4dbb-8555-e2f54863e38a,founder,Co-Founder & CVO
b85c682e-b7b1-42a6-ad64-a56b2ab7b230,00579e9e-a8bb-e446-e0b6-de8a1aca288c,c_suite,Co-Founder & CEO
b85c682e-b7b1-42a6-ad64-a56b2ab7b230,a8c51fc8-b823-66a5-7c1c-f36c98ea226b,founder,Co-Founder
3a9006de-1e2b-4aa0-9771-c36f807bb8b7,ffe446e2-64bc-e801-01ce-02d2df9b4592,c_suite,Founder & CEO
3a9006de-1e2b-4aa0-9771-c36f807bb8b7,a4ea1bef-b14e-4730-afd1-536d86321c95,c_suite,Co-Founder and CPO
3a9006de-1e2b-4aa0-9771-c36f807bb8b7,50db1390-fefd-ceda-9e38-89fbab0ac445,other,Global Senior Solutions Architect
4c8a0f1b-da43-44e8-8dd1-6d92993beae5,5798633e-cd12-4054-afbb-c572a71fe5f4,c_suite,"Co-Founder, CEO"
2db00a24-70fd-4f33-88e2-c992b5be70b8,dd6b3152-906c-96a5-1ba1-c4d46e247dbb,c_suite,CEO
8cd25b8c-2dbb-4716-beb9-16d8b61c6274,2db60a02-bcd4-bbde-7200-ca6f71031367,c_suite,Co-Founder and CEO
8cd25b8c-2dbb-4716-beb9-16d8b61c6274,6e650783-2509-c9f1-9a8d-c47770ec5e5b,vp,Vice President of People
8cd25b8c-2dbb-4716-beb9-16d8b61c6274,d30fd76d-b840-4efe-95d7-46496a9cb824,c_suite,Chief Marketing Officer
8cd25b8c-2dbb-4716-beb9-16d8b61c6274,da1d8101-e133-4449-965f-1f6be01a94c6,founder,Co-Founder
8cd25b8c-2dbb-4716-beb9-16d8b61c6274,222a2b82-776e-48a1-a6ec-d70d9f5b2ff6,c_suite,Chief Revenue Officer (CRO)
8cd25b8c-2dbb-4716-beb9-16d8b61c6274,e9834eac-0ecb-48ef-aaeb-1a1ed2cc4fe2,c_suite,Chief Financial Officer
8cd25b8c-2dbb-4716-beb9-16d8b61c6274,8bfd178f-dca1-45e5-a4e3-e980d2365cf2,c_suite,Chief Legal Officer
5ec85ee9-acdb-4760-9082-05b382c400f5,d9cdfb48-df06-4d08-80ab-d8f82c406ddf,c_suite,CEO & Founder
5ec85ee9-acdb-4760-9082-05b382c400f5,3c241b44-6310-b2a6-a455-8098bb0477d1,c_suite,COO
5ec85ee9-acdb-4760-9082-05b382c400f5,cc9f7fc2-dd93-7fce-7f69-2faa9b49371b,c_suite,Chief Technology Officer and Executive Vice President of Engineering
f215b043-6348-4dce-a0fa-7de8d934040e,a038bf9f-f0ac-4a74-8b92-a84e4732fdfd,c_suite,CEO and Co-Founder
6f368a6c-7e77-4bc9-88be-d2ef8dc0eb6d,88340fae-cb91-857e-19ec-536459274e96,c_suite,Chief Executive Officer
b1f9a231-75e6-4691-afed-3accd9522fa5,2c8e20a7-562b-4b89-9580-163c19b999f2,founder,Founder & Senior Vice President - Technical
b1f9a231-75e6-4691-afed-3accd9522fa5,f5597133-833a-4745-9d5d-a279274c61e5,c_suite,CEO and Co-Founder
1f473e7c-a16b-4a7c-b2a3-d05d7606311f,75d17a57-38e4-4fb4-85b6-8cc3a3b7efb7,c_suite,Co-Founder and CEO
1f473e7c-a16b-4a7c-b2a3-d05d7606311f,7934717f-6f96-4b03-9f45-49c7d60b67e5,c_suite,Co-Founder & Chief Architect
1f473e7c-a16b-4a7c-b2a3-d05d7606311f,d5d75b90-d26f-0719-31e6-699f37d3e864,vp,Head of Sales
1f473e7c-a16b-4a7c-b2a3-d05d7606311f,ecdb88cd-0b67-49e0-8fb9-63798e94ba8c,other,AI Engineer
1f473e7c-a16b-4a7c-b2a3-d05d7606311f,30fe5381-6966-42fd-9ae7-26bc033b9ff2,c_suite,Co-Founder and CTO
1f473e7c-a16b-4a7c-b2a3-d05d7606311f,3dcf005b-8591-6d31-255b-8858d8bfd964,other,Visualization Lead
6a12efac-f466-462a-b66d-031350871e46,1190a456-8433-43b5-88f7-d5be9652e292,c_suite,"CEO, Founder"
bc221b9e-f15b-421e-8842-306717074ce0,24df0bfe-4851-4212-bf0c-f7e30addf5e5,c_suite,COO
0661d5b0-14d3-4152-b97c-8c4b0bbf664b,4984a635-e97a-d5b9-e1fd-bce8f1c67b83,c_suite,CTO and Co-Founder
0661d5b0-14d3-4152-b97c-8c4b0bbf664b,0e12df5d-d8b9-4a1c-94ba-feaf8868da85,c_suite,Co-Founder & CEO
06b4e6d8-d130-4dc4-93cc-9e669e8371f5,e8b85508-1958-4652-9e9e-6ba704d84547,c_suite,CEO & Co-Founder
06b4e6d8-d130-4dc4-93cc-9e669e8371f5,d50c7416-c04e-7b90-ce0c-20b6ac82dcaf,vp,"SVP Marketing & Business Development, GM US Operations"
daed93d0-fc4c-44d3-bde9-bfa7b0d96b98,2ff0bdf7-af49-4b4f-ae73-2ec5cf0df84b,vp,Head of Engineering
b95c8196-d120-4345-9424-fcd9ebf89fe0,ff312a8d-fe0b-48ad-b51a-3ae917e3d31d,c_suite,Founder and CEO
f215a81b-ee3c-43a2-9a86-fc5eb3e3ef6a,f282d23f-ea0b-4248-b2b4-89bec1fc3463,founder,Co-founder and Chief Scientist
f215a81b-ee3c-43a2-9a86-fc5eb3e3ef6a,eae2e97b-3239-4ede-bbb6-84086f27e35f,founder,Founder
a9fea249-f52f-4f55-8968-09a6974e53ef,b0778fc7-ec86-87e9-1d8a-487667858e08,other,Data Scientist & NLG Developer
c1d7ec39-04de-4cfb-a725-d37bc275b007,6e7faa0b-5af2-42ba-90d4-2b497a90e2fc,c_suite,CEO & Co-Founder
c1d7ec39-04de-4cfb-a725-d37bc275b007,9a6a0090-c1ac-4aef-8545-fec127f99cf0,c_suite,CTO & Co-Founder
c1d7ec39-04de-4cfb-a725-d37bc275b007,ee99a290-fd70-448f-9521-9a0a4fe44713,founder,Co-Founder
c1d7ec39-04de-4cfb-a725-d37bc275b007,c6117b35-e94d-4058-bfdf-7813cc3628dc,founder,Co-Founder
c1d7ec39-04de-4cfb-a725-d37bc275b007,0c1e7fcd-bcb8-4b10-9edf-3fa3aa6630ea,other,Chief R&D Officer
db7c0ce3-1013-4f09-8da9-6996fdb8d368,bca56100-ecea-6e28-8afe-21dd19f995c4,c_suite,Chief Technology Officer and Co-Founder
db7c0ce3-1013-4f09-8da9-6996fdb8d368,5f5a1636-ec62-49c7-93cb-5a5f250c1abb,c_suite,COO and Co-Founder
db7c0ce3-1013-4f09-8da9-6996fdb8d368,53a33bfb-3bd3-fae3-1628-c5aba42ee8a7,c_suite,CEO and Co-Founder
4c8d7a61-54f5-41f4-b766-3d27482882e4,2adf545a-b506-455e-abb2-886e60dbd231,c_suite,Co-Founder & CEO
e332e73c-12c6-40f1-a983-484197dbd11f,e85cf65c-3788-4f06-a026-69e1000676c6,c_suite,CEO | Co-Founder
4a96d8fb-f673-4be5-bb29-ee4ed97bd627,85de9aef-dea4-4c81-93e4-a164a60e6d85,c_suite,Founder & CEO
77c66c31-a62b-4739-b508-c7c958442fef,957aaedb-4e3d-48dc-9924-97166fc65251,c_suite,Co-Founder & CTO
77c66c31-a62b-4739-b508-c7c958442fef,a7bc430d-28ec-4799-b41f-b186afdbe314,c_suite,CEO & Co-Founder
77c66c31-a62b-4739-b508-c7c958442fef,b27a3c36-2d7b-e553-f783-c3b918359419,vp,Vice President of Strategic Partnerships
e8246447-b52a-4f5a-8adf-e3b2023367f4,61259a6c-40d8-40db-a8cc-547d6709c5c2,c_suite,"Founder, Head of Strategy [CEO]"
29d994d2-263e-49ac-8c9e-a53f34ecef9a,bcb424ce-ef63-408f-b37f-7f4ea7937764,c_suite,Founder & CEO
39bcdfe4-b65e-444f-9ce3-7cb3ff130960,36369cc5-8ab9-4a4b-8e8e-ba12f75bddac,c_suite,CEO & Founder
e30d9585-18b5-4eae-b372-c8d82080e281,27f5f8e4-a6bf-42df-9ec0-2631c3996ee8,c_suite,"Founder , CEO and Chairman of the Board"
c1c33249-5fc8-4d1f-8313-922b4c3b51c6,ddf2ce50-b445-45d4-b223-464f855facdd,c_suite,CEO and Co-Founder
c1c33249-5fc8-4d1f-8313-922b4c3b51c6,6b7a8996-fc40-4558-85f6-7af7fdc82d68,c_suite,CTO & Software Engineer (AI/ML) & Entrepreneur
e3de2388-d578-4d77-aa9d-03ea094da768,a1bddd33-f425-15a6-cdae-534190d07b42,other,Chief Growth Officer
e3de2388-d578-4d77-aa9d-03ea094da768,4b89256c-346c-4ec4-b710-910c2c8afbdf,c_suite,Co-Founder and CEO
e3de2388-d578-4d77-aa9d-03ea094da768,58c34e43-942a-4de2-9875-2b4e962e6932,c_suite,Founder and CTO
e3de2388-d578-4d77-aa9d-03ea094da768,2dca712d-9449-48bd-8eae-04219641ee70,c_suite,Co-Founder and COO
8abf5645-6bf0-4aaf-a94f-0529b82e6a9e,7dd9e341-5672-413d-836a-c0ea9380c262,c_suite,Founder and CEO
8abf5645-6bf0-4aaf-a94f-0529b82e6a9e,59f67944-ba97-4db1-a670-bcef83230e55,founder,Co-Founder and Product Strategist
73e056d1-f2bf-4480-9365-c8bb696be1dc,d949a5c7-49eb-4dbb-b754-bd8a8614a5b1,c_suite,Co-Founder & CEO
2c16e440-aca9-4d5a-b8bd-4587b0d5399a,bb60262a-119d-4542-b663-b92fb338e449,c_suite,Founder and CEO
27a7cfca-70ac-4f5a-ab1f-4dc736e57032,d7a8dde7-3ca0-4e52-b9bb-4b2cbabdce52,c_suite,"Founder, CIO and CEO"
3c974125-05e6-4e7d-b959-61df54e63802,5708be06-3f90-4d4d-ad0e-2d3b8be99be1,c_suite,CTO
3c974125-05e6-4e7d-b959-61df54e63802,3aff95a6-443a-40ff-9ffe-fd0e884b9735,c_suite,CEO
42a067f1-fc66-4a02-b3cb-ea27b4b6d8bb,21556ad5-fe05-e2d1-95f0-68672fca607e,c_suite,CEO & Co-Founder
42a067f1-fc66-4a02-b3cb-ea27b4b6d8bb,81de14d4-01c0-78da-ac8a-f053c193481e,c_suite,Co-founder and CTO
79e87461-4212-4d93-9791-6d714c89a77d,ced67943-cb95-4d75-8da2-58d35c16b699,c_suite,Founder and CEO
70ae1dfd-f611-4688-b27b-ec09319ca4dd,2ca55a8e-740a-4ad7-ac02-a9d6cff850ef,c_suite,"Co-Founder, Chief Executive Officer & President"
70ae1dfd-f611-4688-b27b-ec09319ca4dd,d55cc444-2778-4c1d-b334-bbf919f4d171,c_suite,Chief Architect & Co-Founder
70ae1dfd-f611-4688-b27b-ec09319ca4dd,8beda060-6b16-4919-b458-15896466f978,founder,Vice President of Engineering & Co-Founder
70ae1dfd-f611-4688-b27b-ec09319ca4dd,e8c71526-8387-4c3f-adb9-245f0e6f410f,founder,Co-Founder & Chief Scientist
84acf105-29fb-459f-bd15-c04c6d0b6642,1533396f-27e0-4b10-8d7b-856ba6de2a7d,other,Chief Global Officer
84acf105-29fb-459f-bd15-c04c6d0b6642,cd5ce84a-8990-ea19-0914-ecb962a22158,c_suite,Founder & CEO
84acf105-29fb-459f-bd15-c04c6d0b6642,f8d83138-551e-c99e-9be9-19291e68bb65,c_suite,President and Chief Revenue Officer
84acf105-29fb-459f-bd15-c04c6d0b6642,09cd821e-6401-9c70-6bde-b430be259964,other,Chief Of Staff
84acf105-29fb-459f-bd15-c04c6d0b6642,842a5cbb-ce77-40a0-896f-c4dd19d0e802,c_suite,Chief Operating Officer
84acf105-29fb-459f-bd15-c04c6d0b6642,c3079898-b20b-4493-9f1b-759635f1ce5d,c_suite,"Chief Technology Officer, India"
84acf105-29fb-459f-bd15-c04c6d0b6642,cd763b79-4c8b-ecc3-95d2-f04a400450ae,c_suite,Chief Product Officer (Alts)
84acf105-29fb-459f-bd15-c04c6d0b6642,3d84e772-63e4-7e46-56cf-b1dda0774bce,other,"Partner, Financial Media"
84acf105-29fb-459f-bd15-c04c6d0b6642,67535d8b-a36c-441e-8e57-d73f9aed5a9a,other,Partner
84acf105-29fb-459f-bd15-c04c6d0b6642,303ee8a1-5603-cae9-8c41-fad84605e325,vp,"VP, Security and Privacy"
84acf105-29fb-459f-bd15-c04c6d0b6642,e3efa6fc-ad62-13f1-3376-27adc4557f86,c_suite,"Chief Operating Officer, TIFIN Studios II"
84acf105-29fb-459f-bd15-c04c6d0b6642,c1be4604-6140-407e-af9e-817497558756,c_suite,Chief Revenue Officer and President
84acf105-29fb-459f-bd15-c04c6d0b6642,bb1a4066-3145-8b19-68b8-4cbeaa25a243,vp,Head Of International
84acf105-29fb-459f-bd15-c04c6d0b6642,0e24686e-9022-47f9-9798-0d6493a9184f,c_suite,Chief Operating Officer
f075a2cf-2b7f-4400-8254-4d1bc3c02747,51dbbe08-ba82-455f-9225-f6b8c2f3193e,c_suite,Co-Founder & COO
f075a2cf-2b7f-4400-8254-4d1bc3c02747,ddebcd47-963c-48b3-8797-b2e03feea492,c_suite,CTO
f075a2cf-2b7f-4400-8254-4d1bc3c02747,dab76566-595b-48be-9a40-cd61d3d23648,c_suite,Founder & CEO
ecb9dbba-cbb6-47ba-baca-b6810f3cbffc,848512eb-f935-0c73-db6d-ba956e578d5e,c_suite,CEO/Co-Founder
ecb9dbba-cbb6-47ba-baca-b6810f3cbffc,3d59d278-da79-3bef-afdf-111500959846,other,Product Manager
0ac4b91d-e976-4a08-bc9b-23a7cf652d26,0768f3ee-8a8e-4f28-97d3-9477555ee2e9,c_suite,Co-founder & CEO
0ac4b91d-e976-4a08-bc9b-23a7cf652d26,8877bcd8-8c84-4462-9262-5a12363a72a2,c_suite,"Co-founder, CTO and Chief Scientist"
