company_uuid,edu_data_available,founder_top_univ_count,founder_univ_degree_avg,founder_univ_pagerank_max,co_alumni_investor_overlap,founder_alumni_network_size,founder_ex_faang_count,founder_ex_startup_count,founder_prior_org_pagerank_max,coworker_investor_overlap,founder_coworker_network_size,founder_industry_diversity,founder_investor_social_proximity,team_network_reach
ad3ab381-e11a-4e76-96a9-e816f00d5c51,1,1,1281.5,0.014637025750933357,3.0,2559.0,1,0,0.0004484808080139617,0.0,299.0,6,2.0,2830.0
1367ffd5-6267-4221-be56-1c7ba4a59e23,0,0,,,,,0,0,,,,0,,
48f61be9-8963-49ec-9978-98096e6f360f,0,0,,,0.0,,0,0,1.3429107746957748e-05,0.0,4.0,1,1.0,4.0
d29c4efe-2976-483e-bfd8-d98adff924b3,1,0,171.5,0.0018856734337542053,0.0,340.0,0,0,5.163621839460539e-06,0.0,0.0,1,0.0,340.0
44189bc5-7559-450c-9e95-33c0e4bbd400,1,2,467.3333333333333,0.00822202819683725,0.0,2752.0,1,0,0.00043085012833670144,2.0,412.0,10,1.0,3141.0
a8455bf3-ecb1-4eec-9097-5a6cca446bb3,1,0,102.66666666666667,0.0020377164610129637,1.0,607.0,0,0,,0.0,,0,1.0,607.0
365b06c8-8ce1-42f2-8a0f-e2f47fb1bd43,1,1,389.3333333333333,0.004456047062219714,1.0,1162.0,0,0,6.0721305300477e-06,0.0,1.0,7,1.0,1163.0
cf2c678c-b81a-80c3-10d1-9c5e76448e51,1,4,475.3333333333333,0.008007899771998483,23.0,5430.0,11,3,0.006956676171922294,21.0,6116.0,44,2.0,11014.0
79ebbd44-c855-444c-bba3-9219c177f54b,1,2,985.0,0.014637025750933357,0.0,3863.0,1,0,0.006210892662814863,0.0,3096.0,10,0.0,6821.0
7f16122d-1efd-4555-8b9c-505b99dbd817,0,0,,,0.0,,0,0,,0.0,,0,0.0,
971572c3-674e-445f-bfe1-9a8fb32106d2,0,0,,,0.0,,0,0,,0.0,,0,0.0,
e792b1e5-838d-b376-f9a3-c9c49466204a,1,0,157.0,0.0009690000364031638,1.0,156.0,0,0,1.7678536933965465e-05,0.0,19.0,7,1.0,175.0
b62e2499-a1da-c8a5-86b4-abe842654dc6,1,0,109.0,0.0009902978049210602,0.0,216.0,0,0,9.231719755964871e-06,0.0,4.0,2,1.0,220.0
d68b866f-2eb3-4e80-8b2c-25131bb2d2bd,1,1,1324.0,0.008007899771998483,4.0,1323.0,0,1,4.9450376772953876e-05,1.0,24.0,1,2.0,1346.0
b4477562-97a6-4098-9e9c-0619896d06ea,1,0,84.0,0.0005491186974422121,0.0,83.0,0,0,,0.0,,0,0.0,83.0
3b8cd095-8789-4d18-aa1c-6e17b65afa8a,1,2,316.5,0.003960749167964112,0.0,629.0,2,0,0.003428753646365807,1.0,1698.0,4,1.0,2310.0
6d5d2acb-0cd3-8dbd-5e29-f1badd5a0df9,1,2,719.3333333333334,0.008007899771998483,1.0,2145.0,0,0,0.0006088745271137154,2.0,394.0,7,3.0,2491.0
748b5c79-f442-42c2-b1ac-32b82d48b4fa,1,0,61.333333333333336,0.0010661496674566715,0.0,181.0,0,0,1.0168245328702667e-05,0.0,2.0,7,0.0,183.0
4ed56932-1863-451c-9b24-a01859136e4f,0,0,,,,,0,0,,,,0,,
1e47d5e5-6f26-4c71-982e-f8baf7cc1c1d,1,0,11.0,9.920519034650995e-05,0.0,30.0,0,0,0.00023070186258001782,0.0,123.0,2,0.0,153.0
c0e46886-79a3-afa6-5b73-4c9f910c646e,1,1,258.0,0.003960749167964112,5.0,1023.0,1,0,0.006956676171922294,6.0,3350.0,2,2.0,4294.0
05ce9d58-1ed6-4d4a-ba19-97964fe03c5b,0,0,,,,,0,0,,,,0,,
3187a505-5599-4a0f-a613-ea1fbf75f886,1,1,473.0,0.005120044724988237,4.0,944.0,0,0,,0.0,,0,1.0,944.0
9f21b41c-d22e-42b8-8f5a-c6ee040d7f2a,0,0,,,0.0,,0,0,,0.0,,0,0.0,
67fbc3ac-8aa3-4f9c-9812-a9fba2e13aad,0,0,,,0.0,,0,0,,0.0,,0,0.0,
e882b3eb-8a4f-42a9-89b9-fa4c83a18645,0,0,,,0.0,,1,0,0.0007580363117801367,0.0,460.0,10,1.0,460.0
1dfd0184-dc91-4885-9d47-9407a78337d8,0,0,,,0.0,,0,0,,0.0,,0,0.0,
9c107e17-1f0f-4cce-b33d-5ca0b5f94ef4,1,1,824.0,0.00822202819683725,0.0,1642.0,1,1,0.0004484808080139617,0.0,362.0,10,0.0,1982.0
83b393e6-469e-49e6-abc8-9824e3a46585,1,1,442.0,0.00822202819683725,1.0,2610.0,1,0,0.0014455126954318117,0.0,768.0,10,1.0,3359.0
96221116-466e-40f9-b27b-646d4aa57f7f,1,0,253.6,0.0026658463771086745,3.0,1249.0,0,0,2.9089467703918938e-05,1.0,16.0,1,2.0,1264.0
4e0ec9bf-9269-4278-9232-96073e3da009,0,0,,,0.0,,0,0,5.715877320794872e-06,0.0,0.0,2,0.0,0.0
e5d96991-5988-490a-99ad-ff9176628742,0,0,,,0.0,,0,0,,0.0,,0,0.0,
4fb3ba67-d4d4-44a8-b67a-544484628183,1,1,174.2,0.0027397996679028786,0.0,857.0,0,0,0.0014835901589661802,1.0,1012.0,16,1.0,1855.0
fb85d571-6842-41e0-b759-143a04f03b0c,1,1,532.5,0.004511471299560445,0.0,1059.0,0,0,1.3260291892061237e-05,0.0,9.0,3,0.0,1068.0
8382eda7-d0d2-9cbd-785d-5908fc4a37fb,0,0,,,0.0,,0,0,,0.0,,0,1.0,
0e2c8a01-96eb-403a-a196-12ec78fcd26a,1,1,544.0,0.0033857037269705843,2.0,543.0,0,0,,0.0,,0,1.0,543.0
ce713b1f-42b3-49cb-bf6d-e31c35d78c0e,0,0,,,,,0,0,,,,0,,
5c9f6992-ecad-4e7b-a380-ef22c8481635,1,0,10.0,0.00012141692398526202,0.0,18.0,0,0,,0.0,,0,0.0,18.0
ef43977e-3d30-41fa-b6e7-5fdd12debe90,0,0,,,0.0,,0,0,,0.0,,0,0.0,
0699d46f-dfe4-7517-d332-95f413f7f787,1,2,912.6666666666666,0.00822202819683725,2.0,2708.0,0,0,0.0003068373819575404,0.0,168.0,6,1.0,2870.0
bcf7a114-c292-429d-b63f-753289bd2703,1,0,15.0,0.00015108572117880702,0.0,42.0,0,0,,0.0,,0,0.0,42.0
5d2b0968-7d1e-497f-9d2d-a215dab8e6f5,1,1,524.3333333333334,0.007841625478944653,3.0,1568.0,0,0,,0.0,,0,2.0,1568.0
904987e6-8c55-43a5-b6c0-16ed7f27e555,1,1,1337.0,0.007841625478944653,2.0,1336.0,0,0,0.00025321704983200855,1.0,143.0,2,1.0,1460.0
f8b361d5-2b82-4e76-a6e2-b9e7d18f773b,1,0,28.0,0.00018211335447614377,0.0,27.0,0,0,5.064603270661606e-06,0.0,0.0,2,0.0,27.0
d0a67aac-6184-4945-8c38-9fcc2cf40598,1,2,1024.5,0.014637025750933357,4.0,4000.0,1,0,0.006956676171922294,1.0,3341.0,3,1.0,7066.0
640e9e42-6eb7-4cec-9cca-6afba81f95c8,1,0,364.0,0.0023558434765480127,1.0,363.0,0,1,5.076054101534958e-05,0.0,25.0,1,1.0,386.0
eadfeabd-619c-4d55-86d7-6c32de0d2e6a,1,0,58.0,0.0008354413923216293,2.0,171.0,0,0,,0.0,,0,1.0,171.0
b410ed1a-7f3a-429c-b799-b4b8f0a558a2,0,0,,,0.0,,0,0,0.0004781642184154791,1.0,299.0,6,1.0,299.0
a59c55c4-2060-4d46-9009-c27efdb6bffe,0,0,,,,,0,0,,,,0,,
bb3ef10e-db7d-4af9-b17b-17063533cc78,0,0,,,0.0,,0,0,5.163621839460539e-06,0.0,0.0,1,0.0,0.0
7b6466c1-a652-42ab-80f7-ba8d22910af5,0,0,,,0.0,,0,0,,0.0,,0,0.0,
10080aa6-4760-439b-80bb-715b0b291683,1,0,16.0,0.00020389024144627473,0.0,30.0,0,0,5.0646032706616055e-06,0.0,0.0,2,0.0,30.0
1ba6da0c-8075-49ef-995d-4f48e309f555,0,0,,,,,0,0,,,,0,,
f8bf8624-332d-4f4b-86b6-d034083d448a,1,0,77.16666666666667,0.002316909321568585,0.0,457.0,0,0,6.842871551675113e-06,0.0,3.0,10,0.0,460.0
f33375a0-7a7a-47e5-8133-691a1552c5c7,1,0,9.5,0.00012696136028815397,0.0,17.0,0,0,5.163621839460539e-06,0.0,0.0,1,0.0,17.0
4a714b1f-ec22-482a-9d0a-874e141bcc0a,1,0,48.0,0.0003322475710629593,0.0,47.0,0,0,0.0010790478276948212,1.0,480.0,2,1.0,527.0
04b4d39f-b7da-447b-bdbc-a4a9b4c7ce5a,1,1,1319.0,0.00822202819683725,3.0,1318.0,0,0,,0.0,,0,1.0,1318.0
0052213d-bdf6-4d5b-8284-b4d82b4d01d0,0,0,,,,,0,0,,,,0,,
263f1c46-0ac5-4180-b834-4d63c221d590,1,0,132.0,0.0008377266299025383,0.0,131.0,0,1,2.0664282414932197e-05,0.0,9.0,2,0.0,140.0
9a2af8c2-cba7-410b-981c-1b88f384e0e6,0,0,,,,,0,0,,,,0,,
24ebd16f-9cee-4b6b-8be6-097a61765d58,0,0,,,0.0,,1,0,0.006956676171922294,2.0,3350.0,3,1.0,3350.0
8cb60584-0842-4089-a686-7f17796be55c,1,0,59.0,0.0004835081963956635,0.0,116.0,1,0,8.662500113703395e-05,0.0,46.0,2,0.0,162.0
50a28f2e-80ad-4891-8d28-be1fc7d35a01,0,0,,,,,0,0,,,,0,,
20fd4bc2-2e1e-4557-bf15-a2b1448073c7,1,0,109.2,0.0023558434765480127,0.0,540.0,0,1,1.7581800538236917e-05,0.0,10.0,3,0.0,549.0
18056229-cb71-4fed-8fca-12f127708e6b,0,0,,,0.0,,0,0,2.047512222730282e-05,2.0,10.0,1,1.0,10.0
a57adbaa-ea2e-4887-b7c6-f34152a5ffb2,1,0,80.0,0.0005152761347143663,0.0,78.0,0,0,,0.0,,0,0.0,78.0
dd98a491-dd81-43b2-8ae1-6f1320b790c6,1,0,95.0,0.00057440204670151,0.0,94.0,1,0,0.006956676171922294,4.0,3349.0,3,1.0,3439.0
e90f8548-8e3e-011f-e2ba-1297a1a7c1bb,1,0,77.75,0.0010556793705412033,1.0,306.0,0,0,2.1149469330609326e-05,0.0,16.0,8,1.0,322.0
3255a2b8-2187-4e83-af70-b0d8e9339e87,1,0,6.0,4.860696865201813e-05,0.0,5.0,0,0,4.662816056345379e-06,0.0,0.0,5,0.0,5.0
ecefb97d-3eee-44f6-9950-ab340d850195,1,1,1237.5,0.014637025750933357,1.0,2473.0,0,1,5.858467880286904e-06,0.0,2.0,2,1.0,2475.0
2c01a870-8217-d240-e5dd-454ef076a478,1,0,55.5,0.0006267048984242788,0.0,109.0,0,0,,0.0,,0,0.0,109.0
24115b9a-49da-4832-aa3d-cafee9499eba,0,0,,,0.0,,0,0,,0.0,,0,0.0,
1a016cf7-bfdc-49d1-b674-ff71ba2406b6,1,0,101.0,0.0017450689960682758,0.0,695.0,0,0,1.1118722803033808e-05,0.0,1.0,13,0.0,696.0
51250d42-2ed2-43d8-b37e-3b36adb8dd90,0,0,,,,,0,0,,,,0,,
0fc160ac-90fd-45fa-9992-d4f709da3b73,1,0,413.0,0.0026658463771086745,0.0,412.0,0,0,4.532899883147489e-06,0.0,0.0,1,0.0,412.0
2e00c632-8cb1-4f5a-9692-5d941ddb92cc,0,0,,,,,0,0,,,,0,,
70b1fa33-1fe1-47c8-a869-eff00c4d119a,1,0,20.0,0.00016552132153286263,0.0,19.0,0,0,5.224538652345821e-05,0.0,30.0,2,1.0,49.0
07d62a0f-65e8-4f52-a5d6-1cd35ca610df,1,0,51.0,0.0005151759933618748,0.0,200.0,0,0,4.461103241849927e-06,0.0,0.0,2,0.0,200.0
c2502fbe-df81-5217-0d26-12a583aabd2f,1,0,208.0,0.0025240571785282444,0.0,414.0,0,1,1.2842540097663531e-05,0.0,3.0,3,0.0,417.0
87b26799-97ef-4623-afa8-59c43a5dafbc,0,0,,,,,0,0,,,,0,,
73031490-13e6-4b82-83a5-57aa5e499523,0,0,,,0.0,,0,0,,0.0,,0,0.0,
75da833c-0118-425a-9650-5f80cc9b3262,0,0,,,,,0,0,,,,0,,
bbd49564-3179-4f2d-8c45-b6663302795f,1,0,109.0,0.0010304319844918056,0.0,214.0,0,0,4.49224376915595e-06,0.0,0.0,1,0.0,214.0
46c5c296-107b-4d0e-924c-c46bd2c00944,0,0,,,0.0,,0,0,4.347863846490136e-06,0.0,0.0,2,1.0,0.0
c829ee21-6edd-f24c-7ad0-44afcb92da84,1,1,510.6666666666667,0.005120044724988237,0.0,1501.0,0,1,9.238106790999978e-05,0.0,77.0,14,1.0,1575.0
3ae10b15-1ade-4799-a7ae-8bd1a8fe3151,1,0,5.0,3.9798270159832284e-05,0.0,4.0,0,0,9.348080395397878e-06,0.0,2.0,1,0.0,6.0
c019f9b1-7ae8-41c3-b352-4817bedf59cc,0,0,,,0.0,,0,0,5.163621839460539e-06,0.0,0.0,1,0.0,0.0
c57a6bd9-0375-4237-b40f-35744402ff1a,1,0,230.0,0.002694900462034442,0.0,458.0,0,0,,0.0,,0,0.0,458.0
c29fc616-d78d-470d-9d33-7eeaf6a3c8f7,1,1,210.75,0.004511471299560445,1.0,838.0,0,0,1.3830899708172227e-05,0.0,6.0,3,1.0,843.0
b3fcfcc3-b0c5-4c99-99fd-d9e222aea883,1,1,687.5,0.00822202819683725,3.0,1372.0,0,0,4.378368404560639e-05,4.0,39.0,5,2.0,1409.0
c333437e-21d1-4112-a0b2-54057300e00e,1,1,284.5,0.0028272226522435295,2.0,567.0,0,1,9.813268930365813e-06,0.0,1.0,1,1.0,567.0
42cc00f9-5ca9-4324-a7b9-28607afb3d34,0,0,,,,,0,0,,,,0,,
a5ba1b27-8c3b-4172-b46c-5ecd2b8ee01d,1,2,643.5,0.003960749167964112,3.0,1282.0,0,0,,0.0,,0,1.0,1282.0
f42b78f0-122f-4803-9833-c2ca8a3bf1dd,0,0,,,0.0,,0,0,,0.0,,0,0.0,
ddd8479b-a314-457b-8b8d-e0dcd2b7fda7,0,0,,,0.0,,0,0,,0.0,,0,0.0,
93b07d9a-047f-4e1d-b51b-85a7202883d9,0,0,,,0.0,,0,0,,0.0,,0,0.0,
423f736c-865d-46c7-ab16-d3a4572e672d,1,2,576.7142857142857,0.014637025750933357,0.0,3960.0,1,0,0.003428753646365807,0.0,1813.0,6,0.0,5591.0
cd6ca13d-eccc-41c9-a9a0-2739a4fd6d6d,0,0,,,,,0,0,,,,0,,
fbab360b-57ab-4627-8ad7-b835f5f8cde2,0,0,,,0.0,,0,0,,0.0,,0,0.0,
1bfbfcf1-f226-4bc3-8cc7-81e17565421e,1,0,6.0,4.169112449170725e-05,0.0,5.0,0,0,6.125616481751967e-06,0.0,0.0,1,0.0,5.0
e63211da-3bbe-8f67-6c02-d2bac07705a9,1,0,168.66666666666666,0.0016368665064276744,0.0,502.0,0,0,4.599394375379159e-06,0.0,0.0,1,0.0,502.0
d05fed2b-6ddc-4fbe-941a-701800ce13a1,1,1,412.0,0.004456047062219714,1.0,822.0,0,1,2.8946330155498345e-05,0.0,16.0,4,1.0,838.0
84894150-a7f3-421b-a1ad-3a1799c100b2,0,0,,,0.0,,1,0,0.006956676171922294,2.0,3341.0,1,1.0,3341.0
6b9a538f-3bf6-4d5d-90eb-b2a004808bb3,1,0,11.0,7.399186162022362e-05,0.0,10.0,0,1,0.00017632256652604295,0.0,106.0,5,0.0,116.0
f9925076-f0f4-4fe5-96cc-60c58321d24c,0,0,,,,,0,0,,,,0,,
7541b212-e071-46d4-8c6e-93cba6885c36,0,0,,,0.0,,0,0,,0.0,,0,0.0,
42349d0d-c0bc-4050-adcf-3d17cdeadc5f,1,0,48.0,0.0003248608840439969,0.0,47.0,1,0,0.006956676171922294,0.0,3341.0,2,0.0,3385.0
dcdc7f03-6f1d-4806-b83b-c9fd8bed97d1,1,2,310.4,0.005120044724988237,2.0,1528.0,0,0,,0.0,,0,1.0,1528.0
fd05c141-8c52-4a32-9e24-a7669917078c,0,0,,,,,0,0,,,,0,,
b3e156ec-2d35-4b53-b772-07a049d5983b,1,0,113.5,0.000860753150093927,0.0,225.0,0,0,7.329731046636254e-05,1.0,61.0,9,1.0,285.0
e8e953b9-3325-4435-91d2-65ea87c4b151,1,0,6.0,7.791002934784168e-05,0.0,10.0,0,0,1.3768351546855778e-05,0.0,6.0,1,0.0,16.0
3078abea-436c-85d3-a5e4-77088c597bab,0,0,,,0.0,,0,0,,0.0,,0,1.0,
4e02cc9c-a198-4c20-ad85-4c60a4eb4f75,1,1,105.625,0.0030287531794781766,3.0,834.0,0,0,,0.0,,0,1.0,834.0
e499c77a-28ef-4865-99d1-f99f4fe935ea,1,0,84.0,0.000527725137709656,0.0,82.0,0,0,,0.0,,0,0.0,82.0
af8874d1-d7f8-4eed-bb10-f4cb8109be7d,1,0,220.0,0.002544689420265959,0.0,438.0,0,0,7.091037229195858e-06,0.0,2.0,2,0.0,439.0
4e7844d0-5269-453b-afeb-225668e2e097,0,0,,,,,0,0,,,,0,,
cdae5387-9473-4c75-9880-a1a79a837f1f,1,1,264.0,0.0032695815508559487,0.0,526.0,0,0,5.715877320794872e-06,0.0,0.0,2,0.0,526.0
cc6cf16d-e97a-4339-8f9c-512694222774,1,0,39.0,0.0009657472967999365,1.0,152.0,0,0,1.0553142719098103e-05,0.0,9.0,5,1.0,161.0
63fbba36-4549-6a25-49ac-7ceb5eb52984,1,0,126.0,0.0013314889361171756,0.0,250.0,0,0,0.0004156624894515576,1.0,289.0,11,2.0,532.0
b788c790-408c-43c5-8eee-79e4a129e1d4,0,0,,,0.0,,0,0,,0.0,,0,0.0,
15dbe7f6-3722-4304-8e44-a81dfe2d5077,1,1,559.5,0.004456047062219714,1.0,1062.0,0,0,,0.0,,0,1.0,1062.0
61ce9c6c-a989-778e-5c57-ba9514e1d08b,1,0,38.0,0.0005152761347143663,1.0,145.0,0,0,2.595448480320542e-05,2.0,19.0,10,2.0,160.0
6e495292-9de8-4423-a8df-4605be04591f,1,0,204.0,0.001422491972188356,0.0,406.0,0,0,5.163621839460539e-06,0.0,0.0,1,0.0,406.0
59301e81-2878-4fce-a10e-87165836ea4b,1,0,177.0,0.0011189124306704276,0.0,176.0,0,0,8.783918686545965e-06,0.0,2.0,1,0.0,178.0
78e8376e-d062-4bd0-9673-07fed9efb3e2,0,0,,,,,0,0,,,,0,,
3c6c46cc-dec4-4667-9796-d0b052c2bf64,1,0,23.0,0.0004448190820023634,2.0,88.0,0,0,4.625683819349993e-06,0.0,0.0,1,2.0,88.0
2d170501-ed06-405e-a3ae-0ebb764261de,1,1,305.2,0.003908475218421671,3.0,1514.0,0,0,,0.0,,0,1.0,1514.0
0d5e2140-9a64-46d0-26da-7cae05f26401,1,0,42.5,0.0005491186974422121,1.0,83.0,0,1,4.31197511341395e-06,0.0,0.0,3,1.0,83.0
de332a3b-8abf-45c2-922f-bb22404cdd61,0,0,,,,,0,0,,,,0,,
8ba08f01-e5ba-4009-217c-8288f03dc853,1,2,1126.5,0.00822202819683725,6.0,2230.0,0,2,7.697938919071424e-05,3.0,100.0,17,2.0,2320.0
198c1cac-f33f-e9e4-7972-2fb311be31dc,1,0,1.0,1.9028047341781785e-05,0.0,0.0,0,0,8.584051447494529e-06,0.0,0.0,1,0.0,0.0
d9ce4620-8416-48d0-8d3c-92fa4265a4e0,1,0,74.5,0.0004699013468811151,0.0,147.0,0,0,7.827972724925735e-06,0.0,0.0,2,0.0,147.0
a5e7a532-98c5-42a6-8cb5-4e8582895477,1,1,601.5,0.004511471299560445,3.0,1199.0,0,0,0.00016666718894957144,1.0,93.0,5,1.0,1289.0
0752342f-8113-4734-a076-9c249bf14238,0,0,,,0.0,,0,0,7.354833964623249e-06,0.0,0.0,1,0.0,0.0
f1d8dd55-0c9e-bfc7-6f54-9c43b8336273,0,0,,,,,0,0,,,,0,,
74120460-6545-4005-8c15-2d13c0fb3411,1,0,168.16666666666666,0.0022307922196472514,2.0,998.0,0,0,2.6483902849132394e-05,0.0,20.0,6,1.0,1008.0
e30d9585-18b5-4eae-b372-c8d82080e281,1,0,2.0,2.0101541744100595e-05,0.0,1.0,0,0,,0.0,,0,0.0,1.0
04f931ed-38ad-eda5-39d8-53901971d1bc,1,0,27.0,0.0002356916557383876,0.0,52.0,0,0,,0.0,,0,0.0,52.0
af9fb7d2-0ace-424d-8014-59721c15e8f3,0,0,,,0.0,,0,0,2.5393767873214333e-05,0.0,14.0,3,0.0,14.0
4404f13c-0378-4a5b-92a5-2c878e1c3532,1,0,6.0,4.1033115388580586e-05,0.0,5.0,0,0,,0.0,,0,0.0,5.0
35b85a8f-da6f-440b-8519-740a42ccb141,0,0,,,,,0,0,,,,0,,
64f62ce1-dfdc-46bb-823d-67055d928ee5,1,0,45.0,0.000430985593649749,0.0,88.0,0,0,1.6307313032516288e-05,1.0,9.0,6,2.0,97.0
ec08c401-7690-44c2-919b-0a920be7ba61,1,2,346.6666666666667,0.0032695815508559487,3.0,1036.0,0,0,,0.0,,0,1.0,1036.0
49467f34-c531-4225-991e-3b3dbe54c075,1,0,421.0,0.002544689420265959,2.0,420.0,0,0,1.9690864586276825e-05,0.0,9.0,1,1.0,429.0
f8d0abb8-96a4-435f-ab15-af366a05bcde,0,0,,,0.0,,0,0,4.468331445877319e-06,0.0,0.0,1,0.0,0.0
1c329349-875b-47a8-9446-8b44cd788803,0,0,,,0.0,,0,0,,0.0,,0,0.0,
321fd651-83e5-4aa9-9a8e-9eda8eaa3e20,1,2,1687.5,0.014637025750933357,1.0,3222.0,0,0,,0.0,,0,1.0,3222.0
995d155b-845f-4f43-a4dc-2bd3cfcde1e7,1,1,539.0,0.007841625478944653,0.0,2133.0,0,0,3.540841652088167e-05,0.0,19.0,3,0.0,2149.0
56494e62-9d5e-4186-8fb9-1073f3ce7152,0,0,,,,,0,0,,,,0,,
0a5cdf24-c65f-4a7c-a846-1acbcffaa085,1,0,47.0,0.0005125733132423089,1.0,92.0,0,0,7.354833964623249e-06,0.0,0.0,1,1.0,92.0
b1cdba5c-79af-4a71-a4d0-3753ca62ba35,1,0,30.0,0.00019057741085746617,0.0,29.0,0,0,0.0006298710344190435,0.0,326.0,2,0.0,355.0
59402055-9930-4ae8-91d9-e0dfc14a5086,1,1,426.5,0.0042385648461464726,0.0,848.0,0,0,0.00015420600723009987,0.0,84.0,1,0.0,930.0
3fea8f78-297e-40b2-aaa5-a9335d9ca85f,1,2,453.0,0.0028272226522435295,0.0,451.0,0,0,4.233126475169176e-06,0.0,0.0,1,1.0,451.0
88ab5103-cf94-48bd-a955-79928e96f449,1,1,490.5,0.008618063397848104,0.0,1950.0,0,0,,0.0,,0,0.0,1950.0
e23efd69-75f2-4d51-afe1-60ba78594e00,1,1,109.4,0.0032695815508559487,0.0,542.0,0,0,4.6716679613368225e-06,0.0,0.0,3,1.0,542.0
d37f1a8c-927b-4715-84dc-20c4895e7927,1,1,832.0,0.007841625478944653,2.0,1650.0,1,0,0.006956676171922294,0.0,4941.0,4,1.0,6496.0
32ca1bd2-2dae-4a36-983b-ff173e1cbc0d,1,0,155.33333333333334,0.001166789756929065,1.0,462.0,0,0,5.44378313210288e-06,0.0,1.0,1,1.0,463.0
e223b5dc-26e6-4323-b602-4b8f3f83ac27,1,2,662.5,0.008007899771998483,6.0,1322.0,0,0,4.720787900141131e-06,0.0,0.0,1,1.0,1322.0
1387ee11-5cf4-44de-a935-d3a1ef739236,1,1,1324.0,0.008007899771998483,3.0,1323.0,1,0,0.0004484808080139617,1.0,281.0,6,1.0,1590.0
1ac48b07-53b2-4e47-b5fa-578a8bcf70fe,1,1,1029.0,0.008007899771998483,0.0,2048.0,0,0,0.0009545535769525035,0.0,828.0,15,0.0,2788.0
b00c5f4f-a54d-b17b-366f-4ab81fb49f11,1,1,1882.5,0.014637025750933357,7.0,3699.0,4,2,0.006210892662814863,7.0,6431.0,17,2.0,9706.0
4a29b8d9-4a19-40ad-b132-ace059d15e27,1,0,359.5,0.002694900462034442,1.0,716.0,0,0,6.57816042431972e-06,0.0,1.0,3,1.0,717.0
3f4a4235-b0a8-4db6-a9d6-5698ef0b2bb8,0,0,,,0.0,,0,1,1.3061880893453376e-05,0.0,5.0,2,1.0,5.0
266e72f5-04cf-4bd9-8a98-a4caa54bb46d,1,0,49.0,0.00029869769146478696,0.0,48.0,0,0,,0.0,,0,0.0,48.0
22c34181-ca98-4b76-94a5-bc3405fa1e91,0,0,,,0.0,,0,0,1.2282206202964041e-05,0.0,6.0,3,0.0,6.0
6da2d57d-02f2-4069-a21c-dd8b24de29aa,0,0,,,,,0,0,,,,0,,
31c79b3f-3ce7-404b-8a95-447e4819da09,0,0,,,0.0,,0,0,,0.0,,0,0.0,
cebd0b01-2ccf-4d42-bdeb-bdada4c4edc9,1,1,1889.0,0.014637025750933357,0.0,3709.0,0,0,2.161716583048917e-05,0.0,17.0,3,0.0,3725.0
82a01fee-d6a0-44f9-8f30-b643b886758d,1,1,212.66666666666666,0.003960749167964112,2.0,635.0,0,0,8.007405317456501e-06,1.0,4.0,5,1.0,639.0
5b70bde8-27be-4255-b3b3-f3498eb094a4,1,0,19.0,0.00013895688870116046,0.0,18.0,0,0,6.125616481751967e-06,0.0,0.0,1,0.0,18.0
46d5f561-85ee-4665-8740-4bc0e08b7af8,1,1,878.3333333333334,0.014637025750933357,1.0,2627.0,0,0,3.442430734542813e-05,0.0,19.0,3,1.0,2642.0
024cbf1b-4dc0-c68e-975e-0ca073166eb5,0,0,,,0.0,,0,0,,0.0,,0,0.0,
21d7beb6-9e12-4cc0-a331-727092377d0d,1,0,231.0,0.0018927572466710784,0.0,460.0,0,0,,0.0,,0,0.0,460.0
b5007de6-ebb2-4e37-819f-0c7a7ad43a57,1,1,934.0,0.005120044724988237,2.0,933.0,0,0,1.0617182730411208e-05,0.0,3.0,2,1.0,936.0
6a5966e3-8faf-4e82-ac55-8bdc5e95b287,1,1,197.33333333333334,0.0030287531794781766,0.0,589.0,0,0,,0.0,,0,0.0,589.0
c6dac5f1-cfe5-42f7-be03-d30e08b79224,1,0,17.333333333333332,0.0002364372375555457,0.0,49.0,0,0,1.1046035034394653e-05,0.0,5.0,2,0.0,54.0
b21358e6-aa4e-7da1-e9b6-dabd74fe1e9b,1,0,242.0,0.0015277410424408594,0.0,241.0,0,0,3.8248618896759434e-05,0.0,20.0,2,1.0,261.0
7a4310e1-0b7d-4204-aa92-ce891ba01236,0,0,,,0.0,,0,0,,0.0,,0,0.0,
3d9444de-6fff-9e41-dbcc-dda3483d2df1,1,0,205.5,0.0025240571785282444,1.0,409.0,0,0,4.1061351724065e-06,0.0,0.0,1,1.0,409.0
86789032-b49b-4714-843d-52232701790a,1,0,221.0,0.0026658463771086745,4.0,439.0,0,0,7.125545478141173e-05,0.0,36.0,6,1.0,467.0
b1faa67c-b2cd-4519-bc6c-978a2f985b79,0,0,,,0.0,,0,0,,0.0,,0,0.0,
f33b61e2-1239-4335-ab98-8fe1f6edbb89,1,1,791.5,0.008618063397848104,1.0,1579.0,0,0,0.0008344591092858757,1.0,728.0,11,2.0,2292.0
1014b30d-2885-429f-a3ef-aaa4c1a647ab,1,0,134.66666666666666,0.001422491972188356,0.0,401.0,0,0,4.8597491181884825e-06,0.0,0.0,3,0.0,401.0
b4b2be2b-f6ad-4aa2-b20d-8805ec869eef,0,0,,,0.0,,0,0,,0.0,,0,0.0,
1605efa6-a1f0-4c72-a92b-afea27e17baf,0,0,,,0.0,,0,0,,0.0,,0,0.0,
